X,Y,FID,LEAAUNumbe,LEAInstNam,LEACategor,LEAIUNumbe,LEAIU,LEACountyN,LEAStatus,LEAStatusE,LEAWebAddr,LEAMailing,LEAMaili_1,LEAMaili_2,LEAMaili_3,LEAMaili_4,LEAMaili_5,LEALocatio,LEALocat_1,LEALocat_2,LEALocat_3,LEALocat_4,LEALocat_5,LEAPhoneNu,LEAPhone_1,LEAAdminTi,LEAAdminSa,LEAAdminFi,LEAAdminMi,LEAAdminLa,LEAAdminSu,LEAAdminPh,LEAAdmin_1,SchoolInst,SchoolAUNN,SchoolBran,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_,SchoolCoun,SchoolStat,SchoolSt_1,SchoolWebA,SchoolPhon,SchoolPh_1,SchoolMail,SchoolMa_1,SchoolMa_2,SchoolMa_3,SchoolMa_4,SchoolMa_5,SchoolLoca,SchoolLo_1,SchoolLo_2,SchoolLo_3,SchoolLo_4,SchoolLo_5,SchoolAdmi,SchoolAd_1,SchoolAd_2,SchoolAd_3,SchoolAd_4,SchoolAd_5,CyberSchoo
-80.197021246520464,40.523565270041672,95,103026343,Moon Area SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.moonarea.net,8353 University Boulevard, ,Moon Township,PA,15108,4202,8353 University Boulevard, ,Moon Township,PA,15108,4202,(412)264-9440, ,Superintendent,Dr,Maureen, ,Ungarean, ,(412)264-9440,1106,Regular School,103026343,8370,Richard J. Hyde El Sch,2017-2018,K5F-4,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2016-07-01T00:00:00.000Z, ,(412)264-9440,7002,110 Wallridge Dr, ,Moon Township,PA,15108,1144,110 Wallridge Dr, ,Moon Township,PA,15108,1144,Principal,Mr,Joseph, ,Johnson, , 
-80.045206828581883,40.378727540197616,96,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,245,Washington El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-06-21T00:00:00.000Z, ,(412)344-2142, ,735 Washington Rd, ,Pittsburgh,PA,15228,2044,735 Washington Rd, ,Pittsburgh,PA,15228,2044,Principal,Ms,Melissa,M,Nelson, , 
-80.04848671782139,40.388493574093893,97,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,246,Lincoln El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-06-24T00:00:00.000Z, ,(412)344-2147, ,2 Ralston Pl, ,Pittsburgh,PA,15216,1524,2 Ralston Pl, ,Pittsburgh,PA,15216,1524,Principal,Mr,Ronald,J,Kitsko, , 
-80.054954887006048,40.366988439518018,98,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,247,Markham El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1992-07-15T00:00:00.000Z, ,(412)344-2152, ,165 Crescent Dr, ,Pittsburgh,PA,15228,1045,165 Crescent Dr, ,Pittsburgh,PA,15228,1045,Principal,Ms,Natasha,K,Dirda, , 
-80.030953391122793,40.375526203753736,99,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,248,Howe El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1992-07-15T00:00:00.000Z, ,(412)344-2157, ,400 Broadmoor Ave, ,Pittsburgh,PA,15228,2597,400 Broadmoor Ave, ,Pittsburgh,PA,15228,2597,Principal,Dr,Michelle,L,Murray, , 
-80.038740275466438,40.363056774559269,100,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,249,Foster El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-06-21T00:00:00.000Z, ,(412)344-2162, ,700 Vermont Ave, ,Pittsburgh,PA,15234,1299,700 Vermont Ave, ,Pittsburgh,PA,15234,1299,Principal,Mr,Jason, ,Ramsey, , 
-80.060976223388579,40.381543669362948,101,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,250,Jefferson El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1993-09-16T00:00:00.000Z, ,(412)344-2167, ,11 Moffett St, ,Pittsburgh,PA,15243,1199,11 Moffett St, ,Pittsburgh,PA,15243,1199,Principal,Dr,Sarah,J,Shaw, , 
-80.069331667645216,40.374176645620913,102,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,251,Hoover El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1993-09-16T00:00:00.000Z, ,(412)276-7411, ,37 Robb Hollow Rd, ,Pittsburgh,PA,15243,1799,37 Robb Hollow Rd, ,Pittsburgh,PA,15243,1799,Principal,Ms,Nicole,L,Giehll, , 
-80.050880103724438,40.376319280819523,103,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,254,Mt Lebanon SHS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1999-08-02T00:00:00.000Z, ,(412)344-2003, ,155 Cochran Rd, ,Pittsburgh,PA,15228,1381,155 Cochran Rd, ,Pittsburgh,PA,15228,1381,Principal,Mr,Brian,R,McFeeley, , 
-80.045197640613154,40.377953042860582,104,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,7534,Mellon MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-06-21T00:00:00.000Z, ,(412)344-2122, ,11 Castle Shannon Boulevard, ,Pittsburgh,PA,15228,0,11 Castle Shannon Boulevard, ,Pittsburgh,PA,15228,0,Principal,Mr,Christopher,S,Wolfson, , 
-80.060884944674243,40.382356675758402,105,103026402,Mt Lebanon SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.mtlsd.org,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,7 Horsman Dr, ,Pittsburgh,PA,15228,1107,(412)344-2077, ,Superintendent,Dr,Timothy,J,Steinhauer, ,(412)344-2077,0,Regular School,103026402,7535,Jefferson MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-06-21T00:00:00.000Z, ,(412)344-2120, ,21 Moffett St, ,Pittsburgh,PA,15243,0,21 Moffett St, ,Pittsburgh,PA,15243,0,Principal,Mrs,Kelly,A,Szesterniak, , 
-80.07413046879131,40.633309548338701,106,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,263,Bradford Woods El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-07-09T00:00:00.000Z, ,(724)935-5081, ,41 Forest Road, ,Bradford Woods,PA,15015,0,41 Forest Road, ,Bradford Woods,PA,15015,0,Principal,Ms,Debra,A,Somerhalder, , 
-80.096227389846831,40.586881352537816,107,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,265,Franklin El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-07-09T00:00:00.000Z, ,(412)366-9663, ,2401 Rochester Rd, ,Sewickley,PA,15143,8606,2401 Rochester Rd, ,Sewickley,PA,15143,8606,Principal,Mr,Jeff, ,Anderchak, , 
-80.053536320509963,40.582224112841139,108,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,266,Ingomar El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1995-01-30T00:00:00.000Z, ,(412)366-9665, ,602 W Ingomar Rd, ,Pittsburgh,PA,15237,6906,602 W Ingomar Rd, ,Pittsburgh,PA,15237,6906,Principal,Ms,Kristen, ,Silbaugh, , 
-80.028430555292346,40.570952314285329,109,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,268,McKnight El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1994-07-29T00:00:00.000Z, ,(412)635-4105, ,500 Cumberland Rd, ,Pittsburgh,PA,15237,5414,500 Cumberland Rd, ,Pittsburgh,PA,15237,5414,Principal,Mr,Christopher, ,Shute, , 
-80.010786784322832,40.565357925477436,110,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,269,Peebles El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1994-07-29T00:00:00.000Z, ,(412)366-9667, ,8625 Peebles Rd, ,Pittsburgh,PA,15237,5721,8625 Peebles Rd, ,Pittsburgh,PA,15237,5721,Principal,Ms,Susie, ,Bjalobok, , 
-80.072718449217021,40.580848677079118,111,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,270,Ingomar MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999-05-05T00:00:00.000Z, ,(412)348-1470, ,1521 Ingomar Heights Rd, ,Pittsburgh,PA,15237,1699,1521 Ingomar Heights Rd, ,Pittsburgh,PA,15237,1699,Principal,Ms,Heidi, ,Stark, , 
-80.03165500949568,40.565782668820802,112,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,5108,Carson MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-07-09T00:00:00.000Z, ,(412)369-5520, ,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,Principal,Ms,Katherine, ,Jenkins, , 
-80.002290366550341,40.574058089555635,113,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,6603,Hosack El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-07-09T00:00:00.000Z, ,(412)366-9664, ,9275 Peebles Rd, ,Allison Park,PA,15101,1926,9275 Peebles Rd, ,Allison Park,PA,15101,1926,Principal,Ms,Amanda, ,Mathieson, , 
-80.09154709624967,40.643503856160464,114,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,7346,Marshall El Sch,2017-2018,"K5H,1-5",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1998-07-09T00:00:00.000Z, ,(724)935-4044, ,5135 Wexford Run Rd, ,Wexford,PA,15090,7458,5135 Wexford Run Rd, ,Wexford,PA,15090,7458,Principal,Mr,Marc, ,Thornton, , 
-80.094787773128701,40.643792010111341,115,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,7379,Marshall MS,2017-2018,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1994-07-29T00:00:00.000Z, ,(724)934-6060, ,5145 Wexford Run Rd, ,Wexford,PA,15090,7458,5145 Wexford Run Rd, ,Wexford,PA,15090,7458,Principal,Mr,Daniel, ,Swoger, , 
-80.053616268773624,40.603419666550806,116,103026852,North Allegheny SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northallegheny.org,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,200 Hillvue Lane, ,Pittsburgh,PA,15237,5344,(412)366-2100, ,Superintendent,Dr,Robert,J,Scherrer, ,(412)366-2100,0,Regular School,103026852,8305,North Allegheny HS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2013-07-01T00:00:00.000Z, ,(724)934-7200, ,10375 Perry Hwy, ,Wexford,PA,15090,9210,10375 Perry Hwy, ,Wexford,PA,15090,9210,Principal,Mr,John, ,Kreider, , 
-80.032245577234818,40.521177166006837,117,103026902,North Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.nhsd.net,135 6th Ave, ,Pittsburgh,PA,15229,1291,135 6th Ave, ,Pittsburgh,PA,15229,1291,(412)318-1000, ,Superintendent,Dr,Patrick,J,Mannarino, ,(412)318-1000,0,Regular School,103026902,290,West View El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999-12-13T00:00:00.000Z,http://www.nhsd.net,(412)318-1502, ,47 Chalfonte Ave, ,Pittsburgh,PA,15229,1824,47 Chalfonte Ave, ,Pittsburgh,PA,15229,1824,Principal,Mr,Jesse, ,Simpson, , 
-80.000854589231736,40.525987352827116,118,103026902,North Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.nhsd.net,135 6th Ave, ,Pittsburgh,PA,15229,1291,135 6th Ave, ,Pittsburgh,PA,15229,1291,(412)318-1000, ,Superintendent,Dr,Patrick,J,Mannarino, ,(412)318-1000,0,Regular School,103026902,291,Ross El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999-12-13T00:00:00.000Z,http://www.nhsd.nete,(412)318-1542, ,90 Houston Rd, ,Pittsburgh,PA,15237,3699,90 Houston Rd, ,Pittsburgh,PA,15237,3699,Principal,Mrs,Mary, ,Grimm, , 
-80.02591105670318,40.523933759122542,119,103026902,North Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.nhsd.net,135 6th Ave, ,Pittsburgh,PA,15229,1291,135 6th Ave, ,Pittsburgh,PA,15229,1291,(412)318-1000, ,Superintendent,Dr,Patrick,J,Mannarino, ,(412)318-1000,0,Regular School,103026902,6106,North Hills MS,2017-2018,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,1999-12-13T00:00:00.000Z,http://www.nhsd.net,(412)318-1452, ,55 Rochester Rd, ,Pittsburgh,PA,15229,1188,55 Rochester Rd, ,Pittsburgh,PA,15229,1188,Principal,Mr,David, ,Lieberman, , 
-80.02625466050273,40.526179696009009,120,103026902,North Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.nhsd.net,135 6th Ave, ,Pittsburgh,PA,15229,1291,135 6th Ave, ,Pittsburgh,PA,15229,1291,(412)318-1000, ,Superintendent,Dr,Patrick,J,Mannarino, ,(412)318-1000,0,Regular School,103026902,7101,North Hills SHS,2017-2018,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,1999-12-13T00:00:00.000Z,http://www.nhsd.net,(412)318-1402, ,53 Rochester Rd, ,Pittsburgh,PA,15229,1189,53 Rochester Rd, ,Pittsburgh,PA,15229,1189,Principal,Mrs,Beth, ,Williams, , 
-80.003969299850056,40.549061955100136,121,103026902,North Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.nhsd.net,135 6th Ave, ,Pittsburgh,PA,15229,1291,135 6th Ave, ,Pittsburgh,PA,15229,1291,(412)318-1000, ,Superintendent,Dr,Patrick,J,Mannarino, ,(412)318-1000,0,Regular School,103026902,8052,McIntyre El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2009-07-01T00:00:00.000Z, ,(412)318-1622, ,200 McIntyre Rd, ,Pittsburgh,PA,15237,0,200 McIntyre Rd, ,Pittsburgh,PA,15237,0,Principal,Mrs,Amy, ,Mathieu, , 
-80.055718053450605,40.525099043684975,122,103026902,North Hills SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.nhsd.net,135 6th Ave, ,Pittsburgh,PA,15229,1291,135 6th Ave, ,Pittsburgh,PA,15229,1291,(412)318-1000, ,Superintendent,Dr,Patrick,J,Mannarino, ,(412)318-1000,0,Regular School,103026902,8142,Highcliff El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2010-07-01T00:00:00.000Z, ,(412)318-1582, ,156 Peony Ave, ,Pittsburgh,PA,15229,0,156 Peony Ave, ,Pittsburgh,PA,15229,0,Principal,Mrs,Kristina, ,Bilderback, , 
-80.066223137436069,40.500871750029845,123,103026873,Northgate SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northgate.k12.pa.us,591 Union Ave, ,Pittsburgh,PA,15202,2958,591 Union Ave, ,Pittsburgh,PA,15202,2958,(412)732-3300, ,Superintendent,Dr,Caroline,E,Johns, ,(412)732-3300,2110,Regular School,103026873,30,Avalon El Sch,2017-2018,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Allegheny,Open,2000-07-12T00:00:00.000Z, ,(412)732-3300,3000,721 California Ave, ,Pittsburgh,PA,15202,2520,721 California Ave, ,Pittsburgh,PA,15202,2520,Principal,Mr,Joseph, ,Peacock, , 
-80.056990874580052,40.506467489766223,124,103026873,Northgate SD,School District,3,Allegheny IU 3,Allegheny,Open,1999-06-08T00:00:00.000Z,http://www.northgate.k12.pa.us,591 Union Ave, ,Pittsburgh,PA,15202,2958,591 Union Ave, ,Pittsburgh,PA,15202,2958,(412)732-3300, ,Superintendent,Dr,Caroline,E,Johns, ,(412)732-3300,2110,Regular School,103026873,53,Northgate MSHS,2017-2018,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Allegheny,Open,2000-07-12T00:00:00.000Z, ,(412)732-3300,1001,589 Union Ave, ,Pittsburgh,PA,15202,2999,589 Union Ave, ,Pittsburgh,PA,15202,2999,Principal,Mr,Bryan, ,Kyle, , 
